Kaptive version	Database name	Database version	Assembly	ST	Best match locus	Best match type	Match confidence	Problems	Identity	Coverage	Length discrepancy	Expected genes in locus	Expected genes in locus, details	Missing expected genes	Other genes in locus	Other genes in locus, details	Expected genes outside locus	Expected genes outside locus, details	Other genes outside locus	Other genes outside locus, details	Truncated genes, details	Extra genes, details	ST
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_040418525.1	ST167	KL145		Untypeable	-	100.00%	0.50%	-16688	1 / 13 (7.69%)	KL145_11_DB_group_98,100.00%,96.43%	KL145_01_kpsF;KL145_02_kpsE;KL145_03_kpsD;KL145_04_kpsU;KL145_05_kpsC;KL145_06_kpsS;KL145_07_DB_group_91;KL145_08_ugd;KL145_09_wcaK;KL145_10_kfoC;KL145_12_kpsT;KL145_13_kpsM	0		0 / 13 (0.00%)		3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.36%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.63%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.36%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.63%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST167
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_040418545.1	ST167	KL157		Untypeable	-	100.00%	0.42%	-19127	1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%;KL157_08_DB_group_38,100.00%,96.30%;KL157_08_DB_group_38,100.00%,96.30%	3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,96.15%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,partial;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,96.15%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,96.15%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,partial;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,96.15%,6.13%,truncated		ST167
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_040418565.1	ST167	KL157		Untypeable	-	100.00%	0.42%	-19127	1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST167
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_040418585.1	ST167	KL145		Untypeable	-	100.00%	0.50%	-16688	1 / 13 (7.69%)	KL145_11_DB_group_98,100.00%,96.43%	KL145_01_kpsF;KL145_02_kpsE;KL145_03_kpsD;KL145_04_kpsU;KL145_05_kpsC;KL145_06_kpsS;KL145_07_DB_group_91;KL145_08_ugd;KL145_09_wcaK;KL145_10_kfoC;KL145_12_kpsT;KL145_13_kpsM	0		0 / 13 (0.00%)		3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.36%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.63%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.36%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.63%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST167
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_040418605.1	ST167	KL157		Untypeable	-	100.00%	0.42%	-19127	1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,96.15%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,96.15%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST167
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_040418625.1	ST167	KL157		Untypeable	-	100.00%	0.42%	-19127	1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,96.15%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,partial;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,96.15%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,partial;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST167
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_040418645.1	ST167	KL157		Untypeable	-	100.00%	0.42%	-19127	1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,partial;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,partial;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST167
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_040418685.1	ST167	KL157		Untypeable	-	100.00%	0.42%	-19127	1 / 13 (7.69%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		0 / 13 (0.00%)		3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,96.15%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,96.15%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,96.15%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,96.15%,6.13%,truncated		ST167
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_040418705.1	ST167	KL162		Untypeable	-!	0.00%	4.15%	-21702	1 / 16 (6.25%)	KL162_07_ugd_2,78.53%,80.21%,truncated	KL162_01_kpsD_5;KL162_02_kpsM_8;KL162_03_kpsT_7;KL162_04_kpsE_2;KL162_05_DB_group_212;KL162_06_DB_group_195;KL162_08_K96-09;KL162_09_wckE;KL162_10_DB_group_184;KL162_11_rmlB_2;KL162_12_rmlD_2;KL162_13_rmlA_2;KL162_14_rmlC_2;KL162_15_kpsC_5;KL162_16_kpsS_5	0		0 / 16 (0.00%)		3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.63%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,96.30%,7.63%,truncated;KL162_07_ugd_2,78.53%,80.21%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST167
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_040418725.1	ST167	KL157		Untypeable	-	100.00%	0.42%	-19127	1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,partial;KL173_12_DB_group_98_wckE_2,96.15%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,partial;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,partial;KL173_12_DB_group_98_wckE_2,96.15%,6.13%,truncated		ST167
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_040418745.1	ST167	KL157		Untypeable	-	100.00%	0.42%	-19127	1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%;KL157_08_DB_group_38,100.00%,96.30%	3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,96.15%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,96.15%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,96.15%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,96.15%,6.13%,truncated		ST167
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_040418755.1	ST167	KL157		Untypeable	-	100.00%	0.42%	-19127	1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST167
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_040418805.1	ST167	KL157		Untypeable	-	100.00%	0.42%	-19127	1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST167
3.3.2	Escherichia_coli_Group_2_and_3_K	4.0.0	GCA_040418825.1	ST167	KL157		Untypeable	-	100.00%	0.42%	-19127	1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	KL157_01_kpsF;KL157_02_kpsE;KL157_03_kpsD;KL157_04_kpsU;KL157_05_kpsC;KL157_06_kpsS;KL157_07_DB_group_44;KL157_09_DB_group_75;KL157_10_kpsT;KL157_11_DB_group_2;KL157_12_DB_group_101;KL157_13_kpsM	0		1 / 14 (7.14%)	KL157_08_DB_group_38,100.00%,96.30%	3	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,96.15%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated	KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,100.00%,3.64%,truncated;KL128_09_DB_group_51,96.15%,3.64%,truncated;KL147_13_rmlB,100.00%,7.11%,truncated;KL147_13_rmlB,88.89%,7.11%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,2.12%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated;KL173_12_DB_group_98_wckE_2,100.00%,6.13%,truncated		ST167
