Kaptive version	Database name	Database version	Assembly	ST	Best match locus	Best match type	Match confidence	Problems	Identity	Coverage	Length discrepancy	Expected genes in locus	Expected genes in locus, details	Missing expected genes	Other genes in locus	Other genes in locus, details	Expected genes outside locus	Expected genes outside locus, details	Other genes outside locus	Other genes outside locus, details	Truncated genes, details	Extra genes, details	ST
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418305.1	ST167	KL9	K9	Typeable	?!	98.43%	99.50%		19 / 19 (100.00%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.68%,99.67%;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,98.46%,99.74%;KL9_11_gtr31,98.62%,99.66%;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,99.05%,99.76%;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%		0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_12_ghl7,97.60%,28.80%,truncated		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418325.1	ST167	KL9	K9	Typeable	?!	98.41%	99.50%		19 / 19 (100.00%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.68%,99.67%;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,98.21%,99.74%;KL9_11_gtr31,98.62%,99.66%;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,99.05%,99.76%;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%		0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_12_ghl7,97.60%,28.80%,truncated		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418385.1	ST167	KL103	unknown	Typeable	?-!	99.03%	91.60%		20 / 22 (90.91%)	KL103_01_galF,99.33%,99.67%;KL103_02_cpsACP,98.09%,99.52%;KL103_03_wzi,98.95%,99.79%;KL103_04_wza,99.74%,99.74%;KL103_05_wzb,100.00%,99.31%;KL103_06_wzc,99.72%,99.86%;KL103_07_wbaP32,99.79%,99.79%;KL103_08_gtr308,99.34%,99.67%;KL103_09_gtr309,100.00%,85.35%,partial;KL103_10_ghl74,99.55%,93.42%,partial;KL103_11_gtr310,99.66%,99.66%;KL103_13_gtr311,99.20%,99.73%;KL103_14_gtr312,99.39%,59.21%,partial;KL103_14_gtr312,98.98%,35.38%,partial;KL103_15_wzx_KL103,100.00%,99.79%;KL103_16_gnd,99.36%,99.79%;KL103_17_rmlB,100.00%,99.72%;KL103_18_rmlA,99.65%,99.66%;KL103_19_rmlD,99.66%,99.66%;KL103_20_rmlC,100.00%,99.46%;KL103_21_ugd1,99.74%,99.74%	KL103_12_wzy_KL103	0		1 / 22 (4.55%)	KL103_10_ghl74,100.00%,2.76%,partial	1	KL169_01_galF,90.34%,96.99%	KL103_09_gtr309,100.00%,85.35%,partial;KL103_10_ghl74,99.55%,93.42%,partial;KL103_10_ghl74,100.00%,2.76%,partial;KL103_14_gtr312,99.39%,59.21%,partial;KL103_14_gtr312,98.98%,35.38%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418405.1	ST167	KL9	K9	Typeable	?-!	98.33%	86.50%		18 / 19 (94.74%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.31%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,99.10%,73.27%,partial;KL9_10_wzy_KL9,99.02%,52.43%,partial;KL9_11_gtr31,98.62%,99.66%;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,100.00%,10.93%,partial;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%	KL9_09_gtr30	0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_08_gtr29,99.10%,73.27%,partial;KL9_10_wzy_KL9,99.02%,52.43%,partial;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,100.00%,10.93%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418485.1	ST167	KL103	unknown	Typeable	?-!	99.11%	97.58%		21 / 22 (95.45%)	KL103_01_galF,99.33%,99.67%;KL103_02_cpsACP,98.09%,99.52%;KL103_03_wzi,98.95%,99.79%;KL103_04_wza,99.74%,99.74%;KL103_05_wzb,100.00%,99.31%;KL103_06_wzc,99.72%,99.86%;KL103_07_wbaP32,99.79%,99.79%;KL103_08_gtr308,99.34%,99.67%;KL103_09_gtr309,100.00%,69.86%,partial;KL103_10_ghl74,99.57%,99.79%;KL103_11_gtr310,100.00%,99.66%;KL103_12_wzy_KL103,99.76%,99.76%;KL103_13_gtr311,99.20%,99.73%;KL103_14_gtr312,98.35%,87.73%,partial;KL103_15_wzx_KL103,100.00%,99.79%;KL103_16_gnd,99.36%,99.79%;KL103_17_rmlB,100.00%,99.72%;KL103_18_rmlA,99.65%,99.66%;KL103_19_rmlD,99.66%,99.66%;KL103_20_rmlC,100.00%,99.46%;KL103_21_ugd1,99.74%,99.74%		0		1 / 22 (4.55%)	KL103_09_gtr309,92.98%,18.03%,partial	1	KL169_01_galF,90.34%,96.99%	KL103_09_gtr309,100.00%,69.86%,partial;KL103_09_gtr309,92.98%,18.03%,partial;KL103_14_gtr312,98.35%,87.73%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418505.1	ST167	KL9	K9	Typeable	?-!	98.32%	90.41%		18 / 19 (94.74%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.32%,98.35%,partial;KL9_09_gtr30,98.66%,95.21%,partial;KL9_10_wzy_KL9,96.39%,49.62%,partial;KL9_12_ghl7,97.10%,15.90%,partial;KL9_13_wzx_KL9,99.08%,77.43%,partial;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%	KL9_11_gtr31	0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_08_gtr29,98.32%,98.35%,partial;KL9_09_gtr30,98.66%,95.21%,partial;KL9_10_wzy_KL9,96.39%,49.62%,partial;KL9_12_ghl7,97.10%,15.90%,partial;KL9_13_wzx_KL9,99.08%,77.43%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418525.1	ST167	KL103	unknown	Typeable	?-!	99.14%	99.75%		21 / 22 (95.45%)	KL103_01_galF,99.33%,99.67%;KL103_02_cpsACP,98.09%,99.52%;KL103_03_wzi,98.95%,99.79%;KL103_04_wza,99.74%,99.74%;KL103_05_wzb,100.00%,99.31%;KL103_06_wzc,99.86%,99.86%;KL103_07_wbaP32,99.79%,99.79%;KL103_08_gtr308,99.34%,99.67%;KL103_09_gtr309,100.00%,99.72%;KL103_10_ghl74,99.56%,96.60%,partial;KL103_11_gtr310,100.00%,99.66%;KL103_12_wzy_KL103,100.00%,99.76%;KL103_13_gtr311,99.20%,99.73%;KL103_14_gtr312,98.91%,99.64%;KL103_15_wzx_KL103,100.00%,99.79%;KL103_16_gnd,99.36%,99.79%;KL103_17_rmlB,100.00%,99.72%;KL103_18_rmlA,99.65%,99.66%;KL103_19_rmlD,99.66%,99.66%;KL103_20_rmlC,100.00%,99.46%;KL103_21_ugd1,99.74%,99.74%		0		1 / 22 (4.55%)	KL103_10_ghl74,100.00%,2.76%,partial	1	KL169_01_galF,90.34%,96.99%	KL103_10_ghl74,99.56%,96.60%,partial;KL103_10_ghl74,100.00%,2.76%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418545.1	ST167	KL9	K9	Typeable	?!	98.43%	99.50%		19 / 19 (100.00%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.68%,99.67%;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,98.46%,99.74%;KL9_11_gtr31,98.62%,99.66%;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,99.05%,99.76%;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%		0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_12_ghl7,97.60%,28.80%,truncated		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418565.1	ST167	KL9	K9	Typeable	?-!	98.30%	84.78%		17 / 19 (89.47%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.01%,99.67%;KL9_09_gtr30,98.62%,92.33%,partial;KL9_12_ghl7,97.26%,16.82%,partial;KL9_13_wzx_KL9,100.00%,10.69%,partial;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%	KL9_10_wzy_KL9;KL9_11_gtr31	0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_09_gtr30,98.62%,92.33%,partial;KL9_12_ghl7,97.26%,16.82%,partial;KL9_13_wzx_KL9,100.00%,10.69%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418585.1	ST167	KL103	unknown	Typeable	?!	99.11%	99.00%		21 / 21 (100.00%)	KL103_01_galF,99.33%,99.67%;KL103_02_cpsACP,98.09%,99.52%;KL103_03_wzi,98.95%,99.79%;KL103_04_wza,99.74%,99.74%;KL103_05_wzb,100.00%,99.31%;KL103_06_wzc,99.72%,99.86%;KL103_07_wbaP32,99.79%,99.79%;KL103_08_gtr308,99.34%,99.67%;KL103_09_gtr309,100.00%,90.99%,partial;KL103_10_ghl74,99.57%,99.79%;KL103_11_gtr310,100.00%,99.66%;KL103_12_wzy_KL103,100.00%,99.76%;KL103_13_gtr311,99.20%,99.73%;KL103_14_gtr312,98.91%,99.64%;KL103_15_wzx_KL103,100.00%,99.79%;KL103_16_gnd,99.36%,99.79%;KL103_17_rmlB,100.00%,99.72%;KL103_18_rmlA,99.65%,99.66%;KL103_19_rmlD,99.66%,99.66%;KL103_20_rmlC,100.00%,99.46%;KL103_21_ugd1,99.74%,99.74%		0		0 / 21 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL103_09_gtr309,100.00%,90.99%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418605.1	ST167	KL9	K9	Typeable	?-!	98.37%	86.03%		17 / 19 (89.47%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,99.19%,81.85%,partial;KL9_11_gtr31,98.59%,24.48%,partial;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,99.05%,99.76%;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%	KL9_09_gtr30;KL9_10_wzy_KL9	0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_08_gtr29,99.19%,81.85%,partial;KL9_11_gtr31,98.59%,24.48%,partial;KL9_12_ghl7,97.60%,28.80%,truncated		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418625.1	ST167	KL9	K9	Typeable	?!	98.39%	87.12%		19 / 19 (100.00%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.66%,93.91%;KL9_08_gtr29,98.66%,98.35%,partial;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,97.58%,42.20%,partial;KL9_11_gtr31,98.59%,24.48%,partial;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,99.05%,99.76%;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%		0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_08_gtr29,98.66%,98.35%,partial;KL9_10_wzy_KL9,97.58%,42.20%,partial;KL9_11_gtr31,98.59%,24.48%,partial;KL9_12_ghl7,97.60%,28.80%,truncated		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418645.1	ST167	KL9	K9	Typeable	?-!	98.30%	93.73%		19 / 20 (95.00%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.01%,99.67%;KL9_09_gtr30,98.64%,94.25%,partial;KL9_10_wzy_KL9,97.36%,58.06%,partial;KL9_10_wzy_KL9,99.35%,39.64%,truncated;KL9_11_gtr31,98.59%,73.45%,partial;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,98.89%,64.37%,partial;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%		0		1 / 20 (5.00%)	KL9_11_gtr31,98.61%,24.83%,partial	1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_09_gtr30,98.64%,94.25%,partial;KL9_10_wzy_KL9,97.36%,58.06%,partial;KL9_10_wzy_KL9,99.35%,39.64%,truncated;KL9_11_gtr31,98.59%,73.45%,partial;KL9_11_gtr31,98.61%,24.83%,partial;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,98.89%,64.37%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418685.1	ST167	KL9	K9	Typeable	?-!	98.42%	96.38%		19 / 20 (95.00%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.68%,99.67%;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,97.24%,37.08%,partial;KL9_11_gtr31,98.62%,99.66%;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,99.05%,99.76%;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%		0		1 / 20 (5.00%)	KL9_10_wzy_KL9,100.00%,9.72%,partial	1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_10_wzy_KL9,97.24%,37.08%,partial;KL9_10_wzy_KL9,100.00%,9.72%,partial;KL9_12_ghl7,97.60%,28.80%,truncated		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418705.1	ST167	KL103	unknown	Typeable	?-!	99.11%	95.10%		21 / 22 (95.45%)	KL103_01_galF,99.33%,99.67%;KL103_02_cpsACP,98.09%,99.52%;KL103_03_wzi,98.95%,99.79%;KL103_04_wza,99.74%,99.74%;KL103_05_wzb,100.00%,99.31%;KL103_06_wzc,99.72%,99.86%;KL103_07_wbaP32,99.79%,99.79%;KL103_08_gtr308,99.34%,99.67%;KL103_09_gtr309,100.00%,99.72%;KL103_10_ghl74,99.57%,99.79%;KL103_11_gtr310,100.00%,99.66%;KL103_12_wzy_KL103,100.00%,52.20%,partial;KL103_13_gtr311,100.00%,45.33%,partial;KL103_14_gtr312,98.91%,99.64%;KL103_15_wzx_KL103,100.00%,99.79%;KL103_16_gnd,99.36%,99.79%;KL103_17_rmlB,100.00%,99.72%;KL103_18_rmlA,99.65%,99.66%;KL103_19_rmlD,99.66%,99.66%;KL103_20_rmlC,100.00%,99.46%;KL103_21_ugd1,99.74%,99.74%		0		1 / 22 (4.55%)	KL103_12_wzy_KL103,100.00%,42.44%,partial	1	KL169_01_galF,90.34%,96.99%	KL103_12_wzy_KL103,100.00%,52.20%,partial;KL103_12_wzy_KL103,100.00%,42.44%,partial;KL103_13_gtr311,100.00%,45.33%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418725.1	ST167	KL9	K9	Typeable	?-!	98.35%	86.88%		18 / 20 (90.00%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,99.10%,73.27%,partial;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,100.00%,5.37%,partial;KL9_12_ghl7,97.26%,16.82%,partial;KL9_13_wzx_KL9,98.88%,63.42%,partial;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%	KL9_11_gtr31	0		1 / 20 (5.00%)	KL9_08_gtr29,93.02%,14.19%,partial	1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_08_gtr29,99.10%,73.27%,partial;KL9_08_gtr29,93.02%,14.19%,partial;KL9_10_wzy_KL9,100.00%,5.37%,partial;KL9_12_ghl7,97.26%,16.82%,partial;KL9_13_wzx_KL9,98.88%,63.42%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418745.1	ST167	KL9	K9	Typeable	?-!	98.39%	93.35%		19 / 21 (90.48%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.58%,93.07%,partial;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,100.00%,7.42%,partial;KL9_11_gtr31,98.47%,90.00%,partial;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,99.05%,99.76%;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%		0		2 / 21 (9.52%)	KL9_10_wzy_KL9,100.00%,5.12%,partial;KL9_11_gtr31,100.00%,12.07%,partial	1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_08_gtr29,98.58%,93.07%,partial;KL9_10_wzy_KL9,100.00%,7.42%,partial;KL9_10_wzy_KL9,100.00%,5.12%,partial;KL9_11_gtr31,98.47%,90.00%,partial;KL9_11_gtr31,100.00%,12.07%,partial;KL9_12_ghl7,97.60%,28.80%,truncated		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418755.1	ST167	KL9	K9	Typeable	?-!	98.35%	87.77%		18 / 19 (94.74%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.64%,97.03%,partial;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,100.00%,5.63%,partial;KL9_12_ghl7,100.00%,9.91%,partial;KL9_13_wzx_KL9,98.85%,62.00%,partial;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%	KL9_11_gtr31	0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_08_gtr29,98.64%,97.03%,partial;KL9_10_wzy_KL9,100.00%,5.63%,partial;KL9_12_ghl7,100.00%,9.91%,partial;KL9_13_wzx_KL9,98.85%,62.00%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418805.1	ST167	KL9	K9	Typeable	?-!	98.37%	92.16%		18 / 19 (94.74%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.68%,99.67%;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,97.80%,58.06%,partial;KL9_12_ghl7,100.00%,5.99%,partial;KL9_13_wzx_KL9,98.99%,94.30%,partial;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%	KL9_11_gtr31	0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_10_wzy_KL9,97.80%,58.06%,partial;KL9_12_ghl7,100.00%,5.99%,partial;KL9_13_wzx_KL9,98.99%,94.30%,partial		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418825.1	ST167	KL9	K9	Typeable	?-!	98.37%	76.93%		16 / 19 (84.21%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.66%,93.91%;KL9_11_gtr31,98.57%,24.14%,partial;KL9_12_ghl7,97.60%,28.80%,truncated;KL9_13_wzx_KL9,99.05%,99.76%;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%	KL9_08_gtr29;KL9_09_gtr30;KL9_10_wzy_KL9	0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_11_gtr31,98.57%,24.14%,partial;KL9_12_ghl7,97.60%,28.80%,truncated		ST167
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040418845.1	ST167	KL9	K9	Typeable	?-!	98.39%	93.08%		18 / 19 (94.74%)	KL9_01_galF,98.99%,99.67%;KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_03_wzi,98.81%,99.80%;KL9_04_wza,98.68%,99.74%;KL9_05_wzb,99.31%,99.31%;KL9_06_wzc,99.45%,99.86%;KL9_07_wbaP2,98.74%,99.79%;KL9_08_gtr29,98.98%,64.69%,partial;KL9_09_gtr30,98.72%,99.68%;KL9_10_wzy_KL9,98.43%,97.70%,partial;KL9_12_ghl7,97.26%,16.82%,partial;KL9_13_wzx_KL9,99.05%,99.76%;KL9_14_gnd,99.57%,99.79%;KL9_15_rmlB,98.87%,99.72%;KL9_16_rmlA,98.25%,98.28%;KL9_17_rmlD,99.32%,99.66%;KL9_18_rmlC,97.83%,99.46%;KL9_19_ugd1,100.00%,99.74%	KL9_11_gtr31	0		0 / 19 (0.00%)		1	KL169_01_galF,90.34%,96.99%	KL9_02_cpsACP,92.11%,18.10%,truncated;KL9_08_gtr29,98.98%,64.69%,partial;KL9_10_wzy_KL9,98.43%,97.70%,partial;KL9_12_ghl7,97.26%,16.82%,partial		ST167
